frame,player_id,x,y
416,2479,1542,99
416,2478,792,610
416,2483,154,516
416,2484,1752,508
416,2485,737,759
416,2486,1392,104
416,2487,1714,103
416,2488,48,100
416,2489,330,523
417,2490,1621,611
417,2491,196,572
417,2492,803,745
417,2493,1016,160
417,2494,1601,141
417,2495,1143,161
417,2496,1197,520
417,2497,521,158
417,2498,890,163
418,2499,1686,539
418,2500,1372,451
418,2501,1088,780
418,2502,875,74
418,2503,1021,75
418,2504,421,537
418,2505,730,80
418,2506,1525,69
418,2507,65,444
418,2508,1877,61
418,2509,1649,69
418,2510,591,88
418,2511,327,73
418,2512,451,77
418,2513,1093,443
419,2514,705,485
419,2515,1837,437
419,2516,136,328
420,2517,831,416
420,2518,1479,228
420,2519,1047,272
420,2520,251,302
421,2521,1291,475
421,2522,838,344
421,2523,442,463
421,2524,1216,106
421,2525,129,298
422,2523,451,429
422,2524,1176,124
422,2526,903,487
422,2527,1615,125
423,2528,1194,391
423,2529,422,513
423,2530,1037,120
424,2531,1650,381
424,2532,625,497
425,2533,1780,416
425,2534,682,519
425,2535,932,75
426,2536,801,574
426,2537,1417,559
426,2538,1152,889
426,2539,1131,660
427,2537,1379,576
427,2540,691,752
427,2541,797,427
427,2542,1049,639
428,2543,1522,589
428,2544,473,654
428,2545,950,639
428,2546,748,398
428,2547,1861,530
429,2548,1370,675
429,2549,372,659
429,2550,1790,612
429,2551,794,730
429,2552,827,375
430,2552,818,401
430,2553,1805,703
430,2554,726,760
430,2555,1258,728
430,2556,518,676
431,2557,628,547
431,2558,1107,619
432,2559,556,568
432,2560,1358,618
433,2561,419,547
434,2562,1692,731
434,2563,1323,838
434,2564,516,545
435,2565,461,533
435,2566,1419,549
436,2567,528,540
436,2568,1297,524
436,2569,209,523
436,2570,86,917
437,2571,808,526
437,2572,1713,487
438,2573,1686,712
438,2574,1362,646
438,2575,943,668
438,2576,687,622
439,2575,959,656
439,2576,666,630
439,2577,1460,642
439,2578,1807,671
439,2579,863,308
440,2576,664,611
440,2580,1051,658
440,2581,1520,627
440,2582,1808,573
441,2581,1524,622
441,2582,1794,618
441,2583,742,620
441,2584,1143,673
441,2585,1215,302
442,2583,714,633
442,2582,1757,591
442,2586,1446,608
442,2587,1047,642
442,2588,892,330
442,2589,1015,255
443,2587,1029,635
443,2590,1703,587
443,2591,1361,613
443,2592,838,588
443,2593,550,628
443,2594,1838,563
444,2590,1691,623
444,2593,509,638
444,2595,1312,644
444,2596,836,648
444,2597,1092,613
445,2598,1518,640
445,2599,644,593
445,2600,963,648
445,2601,1813,623
445,2602,1656,497
445,2603,1879,237
445,2604,1104,392
446,2598,1494,646
446,2601,1861,634
446,2605,810,648
446,2606,467,605
446,2607,1164,627
446,2608,1607,548
447,2607,1148,608
447,2606,437,588
447,2605,854,648
447,2608,1573,584
447,2609,1402,633
447,2610,1859,840
448,2608,1547,583
448,2609,1415,661
448,2611,306,619
448,2612,959,669
448,2613,1084,629
449,2609,1373,656
449,2614,1771,657
449,2615,412,616
449,2616,1205,605
449,2617,1854,345
450,2618,405,676
450,2619,1271,641
450,2620,1623,705
450,2621,1760,738
451,2622,855,637
451,2623,1287,497
451,2624,1439,700
452,2622,812,625
453,2625,1765,700
453,2626,1287,617
453,2627,544,616
454,2625,1754,698
454,2627,524,602
454,2626,1246,612
454,2628,810,619
454,2629,1824,325
455,2630,637,605
455,2631,1651,673
455,2632,1128,635
455,2633,1812,664
456,2631,1671,694
456,2630,609,615
456,2634,1180,601
456,2635,941,628
456,2636,1841,759
457,2630,607,617
457,2634,1196,599
457,2635,965,619
457,2631,1654,714
457,2637,1496,371
458,2638,496,616
458,2639,1765,684
458,2640,894,619
458,2641,1286,716
458,2642,1456,585
459,2638,457,590
459,2643,1716,697
459,2644,1421,710
459,2645,685,616
459,2646,951,608
459,2647,1169,603
460,2644,1426,713
460,2647,1169,609
460,2638,460,606
460,2645,701,629
460,2646,923,594
460,2648,1664,708
461,2645,657,617
461,2649,1565,694
461,2650,1008,568
461,2651,1169,719
461,2652,1343,585
462,2652,1363,589
462,2649,1544,669
462,2653,1090,719
462,2654,509,606
462,2655,1151,341
463,2654,480,622
463,2655,1180,376
463,2653,1045,729
463,2656,1690,688
463,2657,1417,597
464,2655,1181,336
464,2653,1088,730
464,2658,1496,610
464,2659,1764,779
464,2660,625,647
464,2661,429,577
465,2659,1776,742
465,2660,668,650
465,2662,330,584
465,2663,1475,773
466,2662,301,624
466,2664,728,667
466,2665,1623,629
466,2666,1805,616
466,2667,1856,825
467,2666,1787,630
467,2668,849,677
467,2669,411,618
468,2668,818,649
468,2670,606,595
468,2671,1882,497
469,2670,611,581
469,2671,1882,475
469,2668,796,634
470,2672,677,578
470,2673,878,632
470,2674,1859,651
471,2673,857,628
471,2675,1751,554
472,2676,1504,741
472,2677,1645,874
472,2678,999,677
473,2679,699,544
473,2680,1384,653
473,2681,1499,462
474,2682,1634,659
474,2683,1302,754
474,2684,681,838
474,2685,1037,650
474,2686,142,487
474,2687,600,435
475,2688,811,593
475,2689,1202,703
475,2690,1041,745
475,2691,218,652
475,2692,54,244
476,2693,1422,802
476,2694,507,657
476,2695,203,982
476,2696,821,720
476,2697,1798,879
477,2698,392,708
477,2699,1020,749
477,2700,87,847
477,2701,738,563
478,2702,835,569
478,2703,1733,618
478,2704,730,319
478,2705,223,509
479,2703,1733,616
479,2702,805,568
480,2706,1029,568
480,2707,1825,643
480,2708,914,271
480,2709,303,535
481,2709,331,542
481,2706,1008,606
481,2710,1008,244
482,2711,1084,601
482,2712,1308,480
482,2713,152,810
482,2714,173,399
482,2715,569,490
483,2716,1125,569
483,2717,1435,513
483,2718,221,812
483,2719,237,372
483,2720,686,484
484,2716,1101,568
484,2721,1609,504
484,2722,308,852
484,2723,318,371
484,2724,775,443
485,2716,1140,589
485,2725,552,852
485,2726,624,322
485,2727,1767,455
485,2728,146,806
485,2729,1287,329
486,2716,1140,589
486,2725,552,852
486,2726,624,322
486,2727,1767,455
486,2728,146,806
486,2729,1287,329
487,2730,1487,509
488,2730,1487,509
489,2731,1269,550
490,2732,1367,540
491,2733,1635,697
492,2734,1381,560
493,2735,1184,943
493,2736,1688,632
493,2737,668,599
493,2738,1639,808
493,2739,1316,872
493,2740,1425,716
493,2741,1838,617
493,2742,1367,650
493,2743,1881,866
493,2744,1390,833
493,2745,1426,832
493,2746,1176,272
493,2747,1900,927
493,2748,1227,415
494,2736,1683,624
494,2748,1213,417
494,2737,675,580
494,2744,1395,813
494,2738,1635,784
494,2740,1451,715
494,2735,1172,918
494,2741,1807,604
494,2739,1295,844
494,2743,1857,839
494,2749,1359,812
494,2750,1842,936
494,2751,1877,675
494,2752,1421,632
494,2753,1835,840
494,2754,136,576
495,2744,1390,811
495,2735,1168,913
495,2748,1206,417
495,2749,1352,812
495,2743,1848,842
495,2741,1807,594
495,2736,1692,618
495,2740,1462,715
495,2737,672,591
495,2738,1619,783
495,2751,1859,672
495,2739,1276,834
495,2750,1802,947
495,2755,612,794
495,2756,1804,837
495,2757,1905,632
495,2758,1483,630
495,2759,1898,507
496,2757,1905,631
496,2759,1898,506
496,2735,1167,914
496,2737,674,591
496,2739,1274,835
496,2744,1392,810
496,2740,1459,714
496,2748,1208,420
496,2749,1356,810
496,2755,620,789
496,2738,1627,788
496,2741,1814,587
496,2743,1865,838
496,2751,1844,663
496,2756,1810,857
496,2736,1715,620
496,2750,1765,960
496,2760,1540,648
497,2737,672,592
497,2740,1457,715
497,2749,1354,811
497,2744,1391,813
497,2735,1164,915
497,2759,1899,502
497,2755,617,792
497,2739,1270,838
497,2748,1203,421
497,2741,1817,578
497,2760,1552,649
497,2736,1730,616
497,2738,1637,800
497,2756,1818,873
497,2751,1826,658
497,2750,1742,974
497,2743,1896,840
498,2735,1163,914
498,2744,1389,811
498,2748,1203,418
498,2740,1454,716
498,2755,615,789
498,2749,1351,809
498,2737,672,596
498,2759,1897,497
498,2738,1626,799
498,2743,1907,833
498,2739,1259,851
498,2736,1748,619
498,2756,1830,888
498,2760,1528,657
498,2751,1822,627
498,2761,1799,987
499,2735,1162,914
499,2744,1388,812
499,2759,1896,496
499,2740,1452,715
499,2737,670,597
499,2749,1350,811
499,2751,1820,626
499,2738,1622,800
499,2755,613,793
499,2748,1198,420
499,2739,1253,862
499,2736,1725,622
499,2756,1857,893
499,2760,1481,670
499,2761,1846,1000
499,2762,754,384
499,2763,1154,286
500,2749,1349,811
500,2744,1387,811
500,2759,1895,495
500,2748,1198,418
500,2737,668,596
500,2740,1451,713
500,2755,611,795
500,2735,1159,914
500,2751,1817,626
500,2738,1638,796
500,2761,1861,1009
500,2736,1704,629
500,2739,1224,875
500,2756,1886,907
500,2764,1416,702
501,2749,1349,811
501,2740,1451,713
501,2737,668,595
501,2735,1158,913
501,2744,1387,813
501,2751,1815,628
501,2739,1223,878
501,2748,1195,421
501,2759,1902,491
501,2738,1631,791
501,2736,1715,627
501,2761,1878,1016
501,2765,1313,729
501,2766,1801,652
502,2749,1349,811
502,2735,1157,913
502,2748,1194,421
502,2759,1902,492
502,2739,1221,879
502,2737,666,597
502,2740,1448,711
502,2744,1382,815
502,2738,1630,797
502,2766,1798,659
502,2736,1723,625
502,2751,1812,594
502,2761,1837,1021
502,2767,1207,760
502,2768,1897,846
502,2769,1095,300
502,2770,135,578
503,2737,665,597
503,2735,1155,913
503,2740,1447,713
503,2759,1900,491
503,2739,1218,879
503,2749,1346,811
503,2748,1191,420
503,2738,1627,798
503,2744,1381,811
503,2766,1801,656
503,2751,1803,583
503,2736,1701,629
503,2768,1861,856
503,2771,1753,1019
503,2772,1094,818
503,2773,1640,280
504,2774,1383,537
505,2774,1361,528
506,2774,1331,534
507,2774,1327,546
508,2775,1590,552
509,2776,1633,954
509,2777,1094,921
509,2778,1637,762
509,2779,1283,689
509,2780,1709,877
509,2781,743,915
509,2782,1301,799
509,2783,531,556
509,2784,1350,797
509,2785,1148,354
509,2786,1153,883
509,2787,892,199
509,2788,1731,594
509,2789,1830,547
509,2790,151,452
509,2791,1897,586
510,2781,739,919
510,2790,155,448
510,2777,1097,926
510,2787,899,196
510,2782,1312,809
510,2783,539,570
510,2778,1656,770
510,2785,1170,348
510,2791,1873,598
510,2784,1376,809
510,2786,1182,886
510,2792,1782,609
510,2793,1543,839
510,2794,1199,672
510,2795,1389,847
511,2792,1787,611
511,2777,1107,937
511,2784,1384,795
511,2782,1283,790
511,2790,194,437
511,2796,787,902
511,2797,1529,598
511,2798,1623,589
511,2799,1718,775
511,2800,1820,436
511,2801,1699,537
511,2802,1224,347
511,2803,1100,666
511,2804,1154,817
511,2805,950,193
511,2806,1139,767
512,2784,1385,769
512,2797,1506,572
512,2806,1147,725
512,2807,1003,954
512,2808,1694,462
512,2809,895,721
512,2810,1835,767
512,2811,921,883
512,2812,817,710
512,2813,1313,340
512,2814,1172,596
512,2815,1563,607
512,2816,1034,773
512,2817,1076,777
512,2818,1510,526
512,2819,1020,186
513,2809,908,693
513,2820,484,633
514,2821,948,571
514,2822,110,683
515,2821,927,573
515,2823,730,613
515,2824,130,441
515,2825,1173,523
516,2826,1029,643
516,2827,1477,573
516,2828,659,641
516,2829,240,619
516,2830,75,348
516,2831,1329,348
516,2832,1202,356
516,2833,568,349
517,2832,1202,333
517,2834,1430,691
517,2835,906,645
517,2836,524,617
517,2837,1820,486
517,2838,1349,433
517,2839,222,340
518,2840,684,643
518,2841,26,403
518,2842,166,383
518,2843,1319,650
518,2844,1040,652
519,2845,92,411
519,2846,1280,618
519,2847,1696,380
519,2848,799,614
519,2849,1544,386
520,2850,407,588
520,2851,1397,644
520,2852,1822,390
520,2853,635,323
521,2854,1593,716
521,2855,1302,641
521,2856,554,635
522,2857,1231,989
523,2857,1231,989
524,2857,1231,989
525,2857,1231,989
526,2857,1231,989
527,2857,1231,989
528,2858,889,638
528,2859,471,647
528,2860,1515,611
528,2861,1299,634
529,2862,680,608
529,2863,1059,654
529,2864,1588,602
530,2865,1519,673
530,2866,1770,675
530,2867,925,651
531,2868,1388,613
531,2869,852,627
532,2869,842,630
532,2870,1627,621
532,2871,1624,426
533,2872,1019,638
533,2873,1727,538
533,2874,1875,745
534,2875,1681,673
534,2876,1012,549
535,2877,451,552
536,2878,536,543
537,2878,536,543
538,2878,536,543
539,2879,1871,518
539,2880,935,507
539,2881,1148,335
539,2882,944,596
539,2883,886,597
540,2880,967,492
540,2883,877,550
540,2884,47,528
540,2885,715,535
540,2886,1081,528
540,2887,1735,530
540,2888,1209,523
540,2889,590,522
541,2884,52,531
541,2889,611,526
541,2886,1062,507
541,2885,681,533
541,2883,833,538
541,2888,1256,521
541,2890,1790,531
541,2891,380,523
542,2886,1066,516
542,2885,700,542
542,2884,30,518
542,2892,96,526
542,2893,1125,516
542,2894,807,599
542,2895,1863,528
542,2896,1325,516
543,2893,1152,517
543,2892,124,524
543,2896,1277,517
543,2897,190,527
543,2898,693,613
543,2899,1420,517
543,2900,654,500
544,2896,1305,516
544,2900,632,543
544,2901,705,664
544,2902,1491,499
544,2903,353,534
544,2904,1610,516
544,2905,849,507
544,2906,984,521
544,2907,915,515
544,2908,277,518
545,2906,981,525
545,2902,1469,522
545,2901,663,644
545,2909,1706,508
545,2910,546,525
545,2911,874,671
545,2912,1155,529
545,2913,1779,514
545,2914,1088,519
545,2915,484,518
546,2914,1097,505
546,2916,991,656
546,2917,1855,510
546,2918,726,628
546,2919,725,525
546,2920,1287,520
546,2921,37,511
546,2922,1243,522
546,2923,1612,522
547,2924,1537,905
547,2925,548,784
547,2926,748,699
547,2927,1793,795
547,2928,967,471
547,2929,1883,750
547,2930,30,742
547,2931,97,745
547,2932,469,1027
547,2933,959,328
547,2934,1774,356
547,2935,78,350
547,2936,1896,332
547,2937,989,65
548,2931,97,745
548,2936,1896,333
548,2934,1775,355
548,2937,988,64
548,2932,467,1026
548,2935,76,349
548,2933,959,331
548,2925,545,785
548,2928,967,476
548,2924,1531,906
548,2929,1886,757
548,2927,1793,786
548,2930,34,710
548,2926,779,682
548,2938,1406,358
548,2939,171,365
549,2937,993,53
549,2933,959,314
549,2929,1869,759
549,2931,66,757
549,2925,516,808
549,2932,430,1033
549,2935,117,357
549,2927,1836,766
549,2924,1571,935
549,2938,1436,318
549,2940,1739,741
549,2941,861,655
549,2942,130,774
549,2943,24,341
549,2944,1831,349
550,2925,509,808
550,2933,961,307
550,2937,997,44
550,2931,76,764
550,2940,1715,758
550,2938,1467,310
550,2932,404,1052
550,2943,65,353
550,2924,1611,961
550,2945,1482,671
550,2946,229,722
550,2947,480,647
550,2948,80,649
550,2949,1707,629
550,2950,742,524
551,2933,962,300
551,2931,81,753
551,2938,1493,302
551,2924,1643,970
551,2945,1483,707
551,2943,25,348
551,2951,575,856
551,2952,1607,701
551,2953,1135,615
551,2954,562,540
551,2955,292,677
552,2956,469,625
552,2957,1428,450
552,2958,1712,425
552,2959,1381,408
552,2960,26,425
552,2961,1756,404
552,2962,979,413
552,2963,688,412
552,2964,1597,377
553,2958,1714,421
553,2961,1755,398
553,2964,1599,371
553,2962,968,412
553,2960,24,413
553,2963,676,407
553,2959,1373,436
553,2956,495,593
553,2965,1097,415
554,2964,1601,373
554,2958,1716,418
554,2961,1759,395
554,2959,1408,439
554,2966,1382,396
554,2967,1001,591
555,2958,1730,423
555,2964,1615,381
555,2961,1776,403
555,2966,1394,411
555,2968,1479,449
555,2969,37,415
555,2970,669,416
555,2971,1100,411
555,2972,940,415
555,2973,588,739
556,2972,944,429
556,2970,683,427
556,2966,1410,425
556,2958,1751,438
556,2961,1795,422
556,2969,71,426
556,2974,1609,456
557,2975,1435,625
557,2976,696,682
557,2977,878,677
557,2978,58,663
558,2978,69,668
558,2977,886,689
558,2975,1451,616
558,2979,814,691
558,2980,1030,580
559,2978,69,662
559,2975,1457,615
559,2980,1032,599
559,2979,825,667
560,2975,1458,617
560,2978,74,661
560,2980,1031,591
560,2981,720,658
561,2978,70,656
561,2975,1469,612
561,2980,1034,570
561,2981,672,663
562,2975,1462,610
562,2980,1034,562
562,2978,71,647
562,2981,635,645
563,2980,1034,560
563,2978,79,645
563,2975,1458,650
563,2982,475,648
564,2983,1125,800
564,2984,1558,431
564,2985,658,492
564,2986,665,795
564,2987,1115,473
564,2988,215,814
565,2986,643,831
565,2989,1062,815
565,2990,611,450
565,2991,176,873
565,2992,1222,511
565,2993,1488,441
565,2994,1663,440
566,2989,1029,803
566,2986,597,813
566,2995,1558,445
566,2996,592,397
566,2997,1282,508
566,2998,113,970
566,2999,967,392
567,3000,110,576
567,3001,386,561
567,3002,1230,604
567,3003,869,526
568,3004,1162,691
569,3005,471,679
569,3006,1271,820
570,3007,1301,704
570,3008,456,617
571,3007,1301,704
571,3008,456,617
572,3009,1363,605
573,3010,1027,664
574,3010,1005,629
574,3011,419,528
574,3012,1357,541
574,3013,832,1034
574,3014,1530,821
574,3015,1753,458
574,3016,459,713
574,3017,958,550
574,3018,1101,1030
574,3019,894,220
574,3020,1004,924
574,3021,1255,407
574,3022,1216,482
574,3023,1674,377
574,3024,1019,351
574,3025,507,190
574,3026,1487,296
574,3027,946,333
574,3028,662,495
574,3029,471,319
574,3030,1142,310
574,3031,1222,288
575,3019,891,222
575,3025,493,191
575,3020,1004,908
575,3011,404,543
575,3010,995,651
575,3016,485,723
575,3030,1108,320
575,3029,509,317
575,3023,1636,372
575,3024,979,362
575,3017,998,570
575,3026,1441,303
575,3032,1359,837
575,3033,1134,495
575,3034,693,429
575,3035,1346,426
575,3036,1296,551
575,3037,1032,1029
575,3038,766,1018
575,3039,585,505
575,3040,1671,460
575,3041,1174,406
575,3042,1296,290
576,3030,1105,343
576,3039,585,479
576,3036,1280,572
576,3019,917,227
576,3029,494,339
576,3024,1001,378
576,3011,391,570
576,3017,1015,600
576,3016,514,753
576,3037,995,1054
576,3026,1397,316
576,3010,1039,670
576,3033,1087,506
576,3043,1413,845
576,3044,1072,942
576,3045,1458,444
576,3046,1349,306
576,3047,1585,378
576,3048,882,410
576,3049,1074,416
576,3050,1596,477
576,3051,708,1042
577,3036,1279,568
577,3046,1349,295
577,3017,1026,597
577,3010,1056,672
577,3029,484,324
577,3030,1116,326
577,3016,532,766
577,3024,1020,391
577,3033,1064,503
577,3026,1383,297
577,3019,948,207
577,3011,359,550
577,3050,1563,456
577,3047,1545,355
577,3045,1504,437
577,3052,1501,835
577,3053,175,875
577,3054,1194,962
577,3055,551,427
577,3056,795,401
577,3057,637,483
577,3058,419,206
578,3053,176,876
578,3019,946,202
578,3036,1283,572
578,3046,1344,289
578,3057,647,475
578,3030,1108,315
578,3045,1523,435
578,3024,1006,371
578,3055,530,413
578,3017,1055,599
578,3010,1023,679
578,3056,752,390
578,3059,1286,982
578,3060,1584,814
578,3061,295,531
578,3062,999,507
578,3063,1461,430
578,3064,1490,341
578,3065,345,208
578,3066,1318,308
579,3053,179,875
579,3045,1519,437
579,3055,543,410
579,3057,659,483
579,3024,989,370
579,3063,1445,437
579,3056,771,402
579,3066,1307,287
579,3061,269,526
579,3030,1136,315
579,3019,977,211
579,3062,966,509
579,3010,988,702
579,3067,1356,589
579,3068,1394,1009
579,3069,1667,800
579,3070,1153,610
579,3071,1408,340
579,3072,1044,376
579,3073,1255,339
579,3074,266,224
579,3075,625,325
580,3053,178,875
580,3072,1058,381
580,3055,557,421
580,3062,955,530
580,3057,657,509
580,3030,1143,342
580,3056,798,418
580,3061,236,533
580,3010,972,732
580,3024,1005,402
580,3066,1266,295
580,3045,1544,477
580,3063,1428,482
580,3076,1758,805
580,3077,1507,1036
580,3078,1227,629
580,3079,1336,365
580,3080,1457,611
580,3081,1179,363
580,3082,162,245
580,3083,689,342
581,3053,177,877
581,3062,963,534
581,3061,228,539
581,3066,1248,316
581,3072,1025,366
581,3063,1397,510
581,3057,659,553
581,3010,998,773
581,3084,1552,626
581,3085,1893,835
581,3086,1320,645
581,3087,1480,507
581,3088,613,442
581,3089,1396,395
581,3090,59,274
581,3091,961,261
581,3092,857,457
581,3093,1230,394
581,3094,1092,428
581,3095,757,366
581,3096,1651,1060
582,3053,177,876
582,3093,1244,396
582,3092,874,474
582,3095,787,375
582,3010,1018,801
582,3094,1060,446
582,3057,632,578
582,3061,187,545
582,3063,1356,516
582,3097,664,463
582,3098,1159,453
582,3099,1414,643
582,3100,1624,627
582,3101,919,510
582,3102,1457,426
582,3103,1287,510
582,3104,873,379
582,3105,818,278
582,3106,1122,319
583,3053,177,877
583,3104,873,380
583,3102,1468,407
583,3092,887,495
583,3057,652,597
583,3063,1345,543
583,3094,1090,473
583,3095,752,400
583,3107,54,532
583,3108,1480,543
583,3109,1455,679
583,3110,1101,829
583,3111,1216,464
583,3112,609,486
583,3113,1723,635
583,3114,609,928
583,3115,912,318
583,3116,749,313
583,3117,1190,389
584,3053,178,874
584,3095,769,374
584,3115,923,359
584,3092,932,474
584,3118,1272,779
584,3119,1610,539
584,3120,1170,442
584,3121,1544,536
584,3122,1791,625
584,3123,994,429
584,3124,764,559
584,3125,707,907
584,3126,40,470
584,3127,1232,355
584,3128,1531,663
584,3129,1324,441
584,3130,77,289
584,3131,1524,377
584,3132,805,313
585,3053,174,878
585,3129,1328,422
585,3133,1391,738
585,3134,1672,370
585,3135,1678,659
585,3136,1475,436
585,3137,803,883
585,3138,1760,534
585,3139,841,356
585,3140,1128,398
585,3141,903,531
585,3142,343,276
585,3143,1417,329
585,3144,898,304
585,3145,1040,466
585,3146,233,420
585,3147,571,419
585,3148,1049,359
585,3149,1802,538
586,3144,901,308
586,3053,189,869
586,3147,546,430
586,3150,1451,733
586,3151,1832,680
586,3152,358,392
586,3153,1683,313
586,3154,1576,413
586,3155,957,518
586,3156,1140,465
586,3157,1183,341
586,3158,862,872
586,3159,982,286
586,3160,1638,418
586,3161,1251,378
586,3162,487,256
587,3161,1263,378
587,3162,474,244
587,3159,975,264
587,3155,934,526
587,3156,1146,490
587,3158,836,874
587,3144,885,279
587,3160,1672,401
587,3151,1863,708
587,3150,1407,751
587,3163,1749,416
587,3164,597,444
587,3165,410,394
587,3166,1817,310
587,3167,1271,329
588,3167,1268,306
588,3160,1696,414
588,3168,1216,759
588,3169,1028,527
588,3170,669,880
588,3171,1666,722
588,3172,268,420
588,3173,1146,391
588,3174,518,456
588,3175,774,277
588,3176,322,238
588,3177,654,274
588,3178,770,545
588,3179,1674,313
588,3180,1447,397
589,3167,1276,311
589,3174,509,478
589,3177,641,297
589,3176,289,246
589,3181,172,452
589,3182,1494,712
589,3183,1106,764
589,3184,1640,413
589,3185,1516,313
589,3186,1064,394
589,3187,476,295
589,3188,962,560
589,3189,1227,423
589,3190,662,556
589,3191,573,877
590,3174,512,473
590,3176,278,242
590,3167,1285,303
590,3184,1603,400
590,3186,1024,414
590,3190,615,565
590,3192,1025,752
590,3193,103,478
590,3194,1382,309
590,3195,906,570
590,3196,359,313
590,3197,1249,303
590,3198,1381,688
590,3199,501,849
590,3200,564,303
591,3195,923,614
592,3195,943,604
593,3201,831,580
594,3201,852,571
595,3202,1132,605
595,3203,670,605
595,3204,95,449
595,3205,938,220
595,3206,75,223
595,3207,226,289
595,3208,449,254
595,3209,1480,91
595,3210,578,207
595,3211,839,225
595,3212,330,240
595,3213,1250,94
595,3214,1614,91
596,3212,351,259
596,3210,606,219
596,3215,970,590
596,3216,521,222
596,3217,1259,253
596,3218,1465,216
596,3219,1343,218
596,3220,1573,224
596,3221,16,1034
597,3212,327,272
597,3218,1508,231
597,3222,1281,631
597,3223,211,520
597,3224,577,262
597,3225,1675,263
597,3226,1418,232
597,3227,926,185
597,3228,754,248
597,3229,408,194
597,3230,1529,437
598,3223,232,542
598,3222,1308,651
598,3231,1662,529
598,3232,1314,202
599,3233,1380,769
599,3234,1439,486
599,3235,658,164
599,3236,1043,199
599,3237,438,159
599,3238,803,161
599,3239,29,982
599,3240,330,196
600,3241,949,440
600,3242,1364,569
600,3243,1731,495
601,3242,1336,553
601,3244,1806,557
602,3245,1598,841
602,3246,429,826
602,3247,309,737
602,3248,1625,431
602,3249,1754,375
602,3250,451,495
602,3251,1117,431
602,3252,856,499
602,3253,1210,341
602,3254,1262,471
602,3255,602,351
602,3256,665,482
602,3257,1419,459
602,3258,1380,686
602,3259,695,484
602,3260,855,314
602,3261,1048,354
602,3262,357,540
602,3263,351,453
603,3256,664,482
603,3251,1112,432
603,3260,859,307
603,3259,692,492
603,3257,1407,454
603,3248,1612,427
603,3253,1197,345
603,3247,294,729
603,3252,837,507
603,3261,1026,354
603,3255,623,344
603,3250,428,494
603,3262,333,541
603,3254,1236,466
603,3263,320,455
603,3246,397,828
603,3264,1552,800
603,3265,1685,375
603,3266,1873,537
603,3267,1325,649
603,3268,958,411
603,3269,678,488
604,3257,1411,446
604,3259,702,495
604,3253,1188,339
604,3252,825,508
604,3268,968,403
604,3248,1617,414
604,3256,650,479
604,3255,636,335
604,3266,1858,527
604,3250,411,484
604,3254,1218,456
604,3261,1006,342
604,3260,881,299
604,3246,370,832
604,3247,263,724
604,3265,1649,367
604,3263,282,452
604,3251,1153,407
604,3262,284,534
604,3270,1275,626
604,3271,1494,773
604,3272,1631,408
604,3273,461,293
605,3254,1222,453
605,3256,655,478
605,3262,279,529
605,3263,277,445
605,3246,364,840
605,3252,837,508
605,3247,252,717
605,3261,992,337
605,3255,654,329
605,3271,1494,754
605,3266,1877,523
605,3257,1430,435
605,3272,1632,386
605,3273,450,269
605,3250,434,470
605,3268,989,381
605,3259,736,503
605,3270,1249,602
606,3257,1430,435
606,3256,653,481
606,3247,257,715
606,3255,648,332
606,3272,1625,386
606,3252,845,512
606,3270,1253,592
606,3246,358,851
606,3266,1892,525
606,3268,1004,377
606,3273,456,284
606,3254,1206,448
606,3262,297,520
606,3261,983,318
606,3250,456,459
606,3259,774,508
606,3263,317,436
606,3271,1537,743
606,3274,1250,380
606,3275,1137,318
607,3263,318,431
607,3247,251,715
607,3259,770,514
607,3250,450,452
607,3262,305,510
607,3256,640,479
607,3272,1621,403
607,3266,1874,521
607,3270,1239,578
607,3271,1560,735
607,3252,824,526
607,3246,332,858
607,3257,1400,439
607,3255,616,339
607,3268,969,367
607,3254,1163,447
607,3276,1305,361
607,3277,1053,311
607,3278,1591,371
608,3266,1875,521
608,3256,637,479
608,3250,441,452
608,3263,308,435
608,3271,1570,730
608,3247,239,713
608,3270,1226,580
608,3262,292,513
608,3278,1596,386
608,3276,1313,339
608,3257,1377,445
608,3252,798,534
608,3254,1123,454
608,3255,569,342
608,3246,300,895
608,3279,721,535
608,3280,918,313
608,3281,299,492
609,3266,1880,521
609,3270,1221,583
609,3257,1371,447
609,3278,1586,387
609,3256,614,485
609,3279,737,554
609,3263,281,432
609,3280,894,300
609,3247,204,714
609,3271,1530,729
609,3255,526,341
609,3250,488,437
609,3282,1063,459
609,3283,238,532
609,3284,863,370
609,3285,1598,372
609,3286,525,571
609,3287,1577,398
610,3288,985,546
611,3288,948,553
611,3289,730,53
611,3290,1350,52
612,3291,745,815
612,3292,491,646
612,3293,471,548
612,3294,1166,580
612,3295,1267,429
612,3296,1771,333
612,3297,1873,673
612,3298,929,417
612,3299,1601,408
612,3300,28,480
612,3301,1774,519
612,3302,1849,339
612,3303,1227,353
612,3304,1172,482
613,3293,445,548
613,3292,497,610
613,3305,830,753
613,3306,1278,600
613,3307,1468,435
613,3308,1051,418
613,3309,1266,497
613,3310,1875,429
613,3311,214,456
613,3312,530,530
613,3313,1189,231
613,3314,1436,356
614,3307,1464,440
614,3314,1415,355
614,3310,1897,434
614,3313,1206,208
614,3306,1256,623
614,3293,409,553
614,3315,1129,527
614,3316,267,415
614,3317,864,680
614,3318,1002,431
614,3319,437,603
614,3320,476,516
615,3306,1281,638
615,3318,968,437
615,3293,396,593
